timestamp,co2[ppm],heartbeat[undefined],humidity[%],particulate[undefined],pm10p0[ug/m^3],pm1p0[ug/m^3],pm2p5[ug/m^3],pressure[Pa],temperature[°F]
2023-04-12T03:37:45-04:00,405.4,---,31.12,---,3.6,2.4,3,97587.6,---
2023-04-12T03:45:08-04:00,405.4,---,---,---,---,---,---,97594.7,---
2023-04-12T03:56:00-04:00,---,---,---,---,---,---,---,---,66.6
2023-04-12T04:05:13-04:00,---,---,---,---,---,---,---,97586.5,---
2023-04-12T04:17:13-04:00,---,---,31.52,---,3.7,2.2,3.1,---,66.5
2023-04-12T04:30:23-04:00,403.4,---,31.64,---,3.3,1.8,2.9,97589.7,66.4
2023-04-12T04:41:31-04:00,---,---,31.81,---,---,---,---,---,66.3
2023-04-12T04:52:38-04:00,402.9,---,31.87,---,2.5,1.9,2.4,97609.5,66.3
2023-04-12T05:09:16-04:00,---,---,---,---,3.1,2,2.9,---,---
2023-04-12T05:22:24-04:00,---,---,32.15,---,---,---,---,---,66.1
2023-04-12T05:36:36-04:00,405.9,---,32.45,---,3.4,1.8,2.7,97615,---
2023-04-12T05:48:45-04:00,406.2,---,32.56,---,3,1.8,2.6,97623.6,---
2023-04-12T05:59:51-04:00,406.7,---,32.79,---,2.8,1.8,2.6,97632.9,65.8
2023-04-12T06:10:24-04:00,406.1,---,---,---,2.8,1.8,2.5,97650.7,---
2023-04-12T06:23:22-04:00,408,---,---,---,2.9,1.7,2.5,97670,---
2023-04-12T06:35:31-04:00,---,---,---,---,2.8,1.4,2.4,---,---
2023-04-12T06:45:30-04:00,---,---,---,---,---,---,---,---,66.5
2023-04-12T06:51:47-04:00,---,---,---,---,---,---,---,97666.5,---
2023-04-12T07:07:17-04:00,---,---,---,---,---,---,---,---,66.4
2023-04-12T07:20:35-04:00,---,---,---,---,---,---,---,97696.7,---
2023-04-12T07:29:35-04:00,---,---,---,---,---,---,---,97693.3,---
2023-04-12T07:43:43-04:00,409.2,---,32.35,---,3.3,1.9,2.7,97705.1,66.8
2023-04-12T07:55:11-04:00,---,---,---,---,3,1.5,2.3,---,---
2023-04-12T08:05:08-04:00,412.5,---,31.64,---,2.5,1.5,2.5,97724.6,68.1
2023-04-12T08:16:09-04:00,433.6,---,30.89,---,2.6,1.6,2.2,---,69.4
2023-04-12T08:30:25-04:00,---,---,---,---,---,---,---,97708.9,---
2023-04-12T08:40:32-04:00,---,---,---,---,---,---,---,97696.2,---
2023-04-12T08:52:40-04:00,---,---,---,---,---,---,---,97680.9,---
2023-04-12T09:06:55-04:00,---,---,---,---,---,---,---,97673.3,---
