timestamp,co2[ppm],exposure[null],full_particulate[undefined],humidity[%],pm0p3_cpl_a[counts/dL],pm0p3_cpl_b[counts/dL],pm0p5_cpl_a[counts/dL],pm0p5_cpl_b[counts/dL],pm10p0[null],pm10p0_atm_a[ug/m^3],pm10p0_atm_b[ug/m^3],pm10p0_cf1_a[ug/m^3],pm10p0_cf1_b[ug/m^3],pm10p0_cpl_a[counts/dL],pm10p0_cpl_b[counts/dL],pm1p0[null],pm1p0_atm_a[ug/m^3],pm1p0_atm_b[ug/m^3],pm1p0_cf1_a[ug/m^3],pm1p0_cf1_b[ug/m^3],pm1p0_cpl_a[counts/dL],pm1p0_cpl_b[counts/dL],pm2p5[ug/m^3],pm2p5_atm_a[ug/m^3],pm2p5_atm_b[ug/m^3],pm2p5_cf1_a[ug/m^3],pm2p5_cf1_b[ug/m^3],pm2p5_cpl_a[counts/dL],pm2p5_cpl_b[counts/dL],pm5p0_cpl_a[counts/dL],pm5p0_cpl_b[counts/dL],pressure[Pa],temperature[°F]
2023-06-28T00:04:39-04:00,480.417,1,---,51.677,1332,1052.25,382.5,309.917,13.25,16.333,10.167,16.333,10.167,1.667,0,5.375,5.917,4.833,5.917,4.833,119.667,85,12.25,14.333,10.167,14.333,10.167,19.833,6.667,2.5,0,97997.975,78
2023-06-28T00:05:39-04:00,480,1,---,51.685,1220,1102,359.833,315,12.458,13.833,11.083,13.833,11.083,0.833,0,5.375,5.75,5,5.75,5,97.333,88.333,11.917,12.833,11,12.833,11,13.333,10.583,1.333,0,97996.542,78
2023-06-28T00:07:39-04:00,485.417,1,---,51.678,1155,1049.25,338.5,299.417,11.958,12.833,11.083,12.833,11.083,0,0,5.125,5.75,4.5,5.75,4.5,94.167,94.583,11.833,12.667,11,12.667,11,13,9.083,0,0.25,97997.333,77.9
2023-06-28T00:08:39-04:00,488.167,1,---,51.659,1301,1190,375.833,347.417,14.5,15.583,13.417,15.583,13.417,0,0.417,6.292,6.417,6.167,6.417,6.167,113.333,108.833,13.833,14.5,13.167,14.5,13.167,14.333,13.583,1.5,0.667,97996.592,78
2023-06-28T00:10:39-04:00,491.083,1,---,51.564,1262,1076.25,364.667,305.5,12.333,13.833,10.833,13.833,10.833,1,0,5.667,6.25,5.083,6.25,5.083,97,80,11.542,12.417,10.667,12.417,10.667,11.5,11.75,1.833,0,97998.725,78
2023-06-28T00:11:39-04:00,490,1,---,51.554,1266.5,1148.5,367,335.583,12.292,12.917,11.667,12.917,11.667,0,0,6.167,6.917,5.417,6.917,5.417,97.667,86.833,11.917,12.833,11,12.833,11,10.5,11.167,0,0.333,97997.592,78
2023-06-28T00:12:39-04:00,483.364,1,---,51.433,1288.364,1273.091,367.455,362.273,12.455,12.909,12,12.909,12,0,0,6.182,6.455,5.909,6.455,5.909,88,90.364,12.227,12.545,11.909,12.545,11.909,11.455,9.909,0,0.455,97995.209,78
2023-06-28T00:14:39-04:00,483,1,---,51.388,1173.5,1233.25,339.833,364.167,13.042,12.5,13.583,12.5,13.583,0,1.917,6.208,5.917,6.5,5.917,6.5,96.333,91.417,11.875,12,11.75,12,11.75,10.5,11,0.333,1.917,97993.433,78
2023-06-28T00:15:39-04:00,483.75,1,---,51.378,1135,1092.25,319.5,316.583,12.542,12,13.083,12,13.083,0,0.5,5.333,5.333,5.333,5.333,5.333,90.5,106.167,12,11.667,12.333,11.667,12.333,12.667,15.417,0,0.833,97993.367,78
2023-06-28T00:17:39-04:00,483.833,1,---,51.324,1317.5,1191.25,377.5,352.75,14.042,13.75,14.333,13.75,14.333,0.333,0.417,6.208,6.25,6.167,6.25,6.167,96.5,107,13.042,13,13.083,13,13.083,15.167,12.333,1.167,1.833,97995.758,78
2023-06-28T00:18:39-04:00,483.417,1,---,51.396,1335.5,1188.5,384.833,350.583,13.542,14.417,12.667,14.417,12.667,0.5,0,6.458,6.667,6.25,6.667,6.25,96.667,103.417,13.208,13.75,12.667,13.75,12.667,16,10.5,0.5,0.25,97998.575,77.9
2023-06-28T00:20:39-04:00,485.083,1,---,51.431,1277,1231.25,376.167,359.667,14.292,16.167,12.417,16.167,12.417,0.667,0.417,6.5,6.583,6.417,6.583,6.417,122.5,89.583,13.167,14.5,11.833,14.5,11.833,15.333,9.167,1.833,0.667,98000.633,77.9
2023-06-28T00:21:39-04:00,484.667,---,---,---,1228.5,1170,368,329.25,14.083,15.25,12.917,15.25,12.917,0.833,0.25,6.5,6.833,6.167,6.833,6.167,110.833,78.083,12.5,13.5,11.5,13.5,11.5,12.667,13.333,2.667,1.667,---,77.9
2023-06-28T00:22:39-04:00,---,1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
2023-06-28T00:24:39-04:00,477.083,1,---,51.55,1282.5,1165.25,364.5,337.833,13.25,13.333,13.167,13.333,13.167,0.833,0,5.958,6.583,5.333,6.583,5.333,93,98.833,12.458,12.333,12.583,12.333,12.583,8.5,11.167,1,0.833,97995.467,77.9
2023-06-28T00:25:39-04:00,477.167,1,---,51.628,1284,1169.75,378.833,348.25,14.375,14.833,13.917,14.833,13.917,0,1.083,6.167,6.333,6,6.333,6,111,100.417,13.333,14.083,12.583,14.083,12.583,16.333,11.417,1.5,1.333,97994.975,77.9
2023-06-28T00:27:39-04:00,480.917,1,---,51.765,1164,1274.5,346.667,368.417,13.042,13.25,12.833,13.25,12.833,0,0,6.333,6.167,6.5,6.167,6.5,100,94.417,12.458,12.333,12.583,12.333,12.583,12.333,9,1.5,0.333,97992.2,77.8
2023-06-28T00:28:39-04:00,478.833,1,---,51.807,1280,1050.5,369.5,301.833,12.792,13.167,12.417,13.167,12.417,0,0.5,6.208,7.25,5.167,7.25,5.167,99.833,87.083,11.75,12.25,11.25,12.25,11.25,9.667,13.833,0,0.917,97987.058,77.8
2023-06-28T00:29:39-04:00,481.583,1,---,51.924,1295.5,1198.75,375.333,334.5,12.042,13.167,10.917,13.167,10.917,0.833,0,6.125,6.583,5.667,6.583,5.667,88.833,87.083,11.458,12.167,10.75,12.167,10.75,5,7,1.667,0,97986.317,77.7
2023-06-28T00:31:39-04:00,475.455,1,---,52.037,1298.182,1115.727,378,334,14.909,17.364,12.455,17.364,12.455,0.364,1,5.636,5.909,5.364,5.909,5.364,119.273,99.818,12.955,15.364,10.545,15.364,10.545,23.818,10.545,2.727,2.091,97985.209,77.7
2023-06-28T00:32:39-04:00,472.25,1,---,52.062,1289.5,1182,368,331.667,13.458,14.583,12.333,14.583,12.333,0.167,0,6.083,6.25,5.917,6.25,5.917,97.667,92.333,12.25,13.083,11.417,13.083,11.417,14,9.583,1.667,0.833,97986.058,77.7
2023-06-28T00:34:39-04:00,470.417,1,---,52.184,1272,1082,362.833,316,12.5,13.75,11.25,13.75,11.25,0,0,5.917,6.5,5.333,6.5,5.333,102,85.083,11.958,13.083,10.833,13.083,10.833,11.667,7.75,0.833,0.333,97988.458,77.7
2023-06-28T00:35:39-04:00,472.25,1,---,52.308,1306.5,1061,381,314.333,13.292,15,11.583,15,11.583,1,0.083,6.125,6.583,5.667,6.583,5.667,106,90.667,12.583,14.083,11.083,14.083,11.083,18.5,10.917,1,0.083,97985.975,77.7
2023-06-28T00:36:39-04:00,472.417,1,---,52.343,1148,1126,329.167,320.917,12.417,13.167,11.667,13.167,11.667,0,0.333,5.792,5.5,6.083,5.5,6.083,98.5,78,11.583,12.167,11,12.167,11,12.667,10.667,1,0.75,97983.867,77.7
2023-06-28T00:38:39-04:00,484.583,1,---,52.457,1278.5,1031.5,382.167,306.917,11.833,13.417,10.25,13.417,10.25,0.167,0,6.417,7.333,5.5,7.333,5.5,99.333,78,11,12.167,9.833,12.167,9.833,10,6.583,1.167,0.75,97982.558,77.7
2023-06-28T00:39:39-04:00,480,1,---,52.546,1287,1170.25,366.833,338.417,13.417,14,12.833,14,12.833,0.667,0,6.708,7.167,6.25,7.167,6.25,105.167,96.833,12.833,13.417,12.25,13.417,12.25,13.333,11.333,0.667,0.833,97982.025,77.7
2023-06-28T00:41:39-04:00,468.917,1,---,52.695,1264.5,1183.25,369,339.5,13.167,14.667,11.667,14.667,11.667,2,0,6.375,6.5,6.25,6.5,6.25,97.333,81.083,12.167,12.667,11.667,12.667,11.667,11.5,8.583,2.167,0,97981.225,77.6
2023-06-28T00:42:39-04:00,467.167,1,---,52.777,1053,1045.5,306.833,303.667,11.333,12.667,10,12.667,10,0.5,0,4.958,5.167,4.75,5.167,4.75,92.833,80.583,10.583,11.333,9.833,11.333,9.833,13.833,9.75,2.167,0,97981.8,77.6
2023-06-28T00:44:39-04:00,467,1,---,52.883,1308,1042,372.833,308.083,11.792,13,10.583,13,10.583,0,0,5.833,6.667,5,6.667,5,91.833,87.917,11.208,12.5,9.917,12.5,9.917,8.5,8.583,0,0.417,97983.05,77.6
2023-06-28T00:45:39-04:00,467.167,1,---,52.902,1120,1016.25,337.167,292.75,11.792,13.417,10.167,13.417,10.167,0,0,5.542,5.917,5.167,5.917,5.167,109.167,74.833,11.667,13.417,9.917,13.417,9.917,13.833,8.333,0,0,97986.125,77.6
2023-06-28T00:46:39-04:00,476.5,1,---,52.952,1269.5,1007.75,371.167,300.667,12.375,13.75,11,13.75,11,0,0.333,5.917,6.333,5.5,6.333,5.5,105,86.833,11.708,13.333,10.083,13.333,10.083,10.833,6.75,0.667,1.417,97983.85,77.6
2023-06-28T00:47:39-04:00,484.667,1,---,53.018,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,97984.283,77.6
2023-06-28T00:48:39-04:00,475.833,1,---,53.098,1195,1023,343.833,302.167,11.875,12.917,10.833,12.917,10.833,0,0.417,4.75,4.75,4.75,4.75,4.75,100.5,95.167,10.875,11.75,10,11.75,10,13,6.5,1,1.083,97985.458,77.6
2023-06-28T00:50:39-04:00,465.818,1,---,53.185,1216.364,1155.273,352.182,338.727,12.636,13.182,12.091,13.182,12.091,0,0.091,5.727,5.818,5.636,5.818,5.636,84.182,88.091,11.318,10.909,11.727,10.909,11.727,13.091,9,3.091,0.091,97990.191,77.6
2023-06-28T00:51:39-04:00,463.25,1,---,53.251,1097.5,1091.25,318.833,320.25,12.333,13,11.667,13,11.667,0,0,5,4.583,5.417,4.583,5.417,94.833,89.167,11.333,11.167,11.5,11.167,11.5,14.667,11.167,3,0.083,97992.533,77.5
2023-06-28T00:52:39-04:00,461.833,1,---,53.237,1195.5,1061,344.333,312.417,12.167,12.667,11.667,12.667,11.667,0,0,5.292,5.167,5.417,5.167,5.417,99.333,87.083,11.708,12.083,11.333,12.083,11.333,11.667,8.417,0.667,0.667,97991.758,77.6
2023-06-28T00:54:39-04:00,465.75,1,---,53.227,1259.5,1135.25,370.333,330.083,12.5,13.917,11.083,13.917,11.083,0,0,5.833,6.583,5.083,6.583,5.083,105.833,90,12.083,13.583,10.583,13.583,10.583,14.667,8.5,0,0.5,97991.467,77.6
2023-06-28T00:55:39-04:00,467.583,1,---,53.247,1170.5,1136.75,352.333,323.833,11.958,12.583,11.333,12.583,11.333,0,0,6.208,6.167,6.25,6.167,6.25,104.5,84.75,11.708,12.417,11,12.417,11,9.167,8.25,0,0.583,97991.025,77.6
2023-06-28T00:57:39-04:00,470.667,1,---,53.169,1168.5,1042.5,353.333,300.333,11.333,12.083,10.583,12.083,10.583,0,0,5.792,6.25,5.333,6.25,5.333,107,73.833,11,11.917,10.083,11.917,10.083,5.667,10.083,0,0.417,97984.408,77.6
2023-06-28T00:58:39-04:00,468.5,1,---,53.13,1200,1030.75,343.833,294.833,10.958,12.25,9.667,12.25,9.667,0,0,5.25,5.75,4.75,5.75,4.75,85.5,77.333,10.5,11.333,9.667,11.333,9.667,11.833,10.083,0.667,0,97978.167,77.6
2023-06-28T01:00:39-04:00,462.667,1,---,53.153,1346,1039.25,386.833,292.5,13.208,14.583,11.833,14.583,11.833,0,0,6.208,7.5,4.917,7.5,4.917,112.167,84.833,12.292,13.667,10.917,13.667,10.917,9.667,9.25,1.167,1.333,97976.175,77.6
2023-06-28T01:01:39-04:00,461.5,1,---,53.123,1196,1105.5,342.833,314.833,12.208,12.917,11.5,12.917,11.5,0,0.083,5.667,5.917,5.417,5.917,5.417,90,74.833,11.625,12.583,10.667,12.583,10.667,15,9.083,0,1.167,97973.825,77.7
2023-06-28T01:02:39-04:00,461.167,1,---,53.151,1163,1081.5,335,309.667,11.792,13.083,10.5,13.083,10.5,0,0,5.417,5.75,5.083,5.75,5.083,96.167,77.083,11.25,12.167,10.333,12.167,10.333,15.167,7.417,0.833,0,97971.608,77.7
2023-06-28T01:04:39-04:00,467.083,1,---,53.312,1170,1096.75,337.5,325,11.792,10.917,12.667,10.917,12.667,0,0.417,6.375,6.333,6.417,6.333,6.417,87.167,94.5,11.25,10.917,11.583,10.917,11.583,6.667,11.833,0,1.333,97972.15,77.6
2023-06-28T01:05:39-04:00,465.75,1,---,53.445,1185,1190.5,340.5,346.333,12.542,12.417,12.667,12.417,12.667,0,0,6.167,6.167,6.167,6.167,6.167,99,89.417,12,12.417,11.583,12.417,11.583,10.667,11,0,1.167,97973.433,77.6
2023-06-28T01:07:39-04:00,464.75,1,---,53.649,1144,1116.75,334.833,320.667,11.542,12.5,10.583,12.5,10.583,0.5,0,5.792,6.167,5.417,6.167,5.417,88.333,83.75,10.667,11.333,10,11.333,10,8,6,1.667,0.417,97971.1,77.6
2023-06-28T01:08:39-04:00,463.167,1,---,53.713,1081,1069,317.5,304.833,11.583,12.167,11,12.167,11,0,0.417,5.583,5.583,5.583,5.583,5.583,88.667,82.5,10.458,11,9.917,11,9.917,10.667,7.667,0.667,0.417,97967.708,77.6
2023-06-28T01:09:39-04:00,460.455,1,---,53.692,1272,1179.545,377.273,336.455,12.727,14.182,11.273,14.182,11.273,1.091,0,6.591,6.909,6.273,6.909,6.273,98.727,77.545,12,12.727,11.273,12.727,11.273,10.182,6.182,2,0.091,97967.636,77.7
2023-06-28T01:11:39-04:00,458,1,---,53.884,1167.5,1015.5,348,300.25,12.125,13.333,10.917,13.333,10.917,0.833,0,5.542,5.917,5.167,5.917,5.167,99,80.333,11.25,11.833,10.667,11.833,10.667,10.5,8.083,2.167,0.25,97965.642,77.7
2023-06-28T01:12:39-04:00,458.25,1,---,53.993,1156.5,1131.5,345.333,323.333,12.167,13.083,11.25,13.083,11.25,0,0,5.542,5.5,5.583,5.5,5.583,101.833,93,11.542,12.25,10.833,12.25,10.833,13.167,6,1.333,0.167,97967.325,77.7
2023-06-28T01:14:39-04:00,462.75,1,---,53.914,1128.5,1010,334.833,291.833,11.25,12.167,10.333,12.167,10.333,0.833,0,5.333,5.75,4.917,5.75,4.917,101.833,80.667,10.667,11.417,9.917,11.417,9.917,7.333,7.75,1.167,0.5,97970.442,77.7
2023-06-28T01:15:39-04:00,464.833,1,---,53.906,1036,1015.75,306.667,294.917,11.083,11.417,10.75,11.417,10.75,0,0,5.375,5.333,5.417,5.333,5.417,81.333,74.5,10.667,11.333,10,11.333,10,13.667,9.333,0,0.833,97969.575,77.7
2023-06-28T01:17:39-04:00,461,1,---,54.026,1106.5,1063.5,324.833,306.833,12.417,13.083,11.75,13.083,11.75,1.667,0.75,5.667,5.667,5.667,5.667,5.667,86.5,97.417,11.292,11.667,10.917,11.667,10.917,14,11,1.667,1,97968.392,77.8
2023-06-28T01:18:39-04:00,459.833,1,---,53.933,1116.5,1074,322.167,305.333,11.417,11.333,11.5,11.333,11.5,0,0.083,5.708,6,5.417,6,5.417,77.5,92.167,10.792,10.667,10.917,10.667,10.917,8.833,11,0.833,0.917,97965.783,77.8
2023-06-28T01:19:39-04:00,458.083,1,---,53.96,1118,1152.5,324.833,336.583,12,11.5,12.5,11.5,12.5,0,0.417,5.417,4.75,6.083,4.75,6.083,93.333,94,11.542,10.833,12.25,10.833,12.25,10,10.833,0.167,0.417,97962.85,77.8
2023-06-28T01:21:39-04:00,456.083,1,---,54.008,1128.5,1065.25,324.333,305.083,11.5,12.833,10.167,12.833,10.167,0.833,0.25,5.5,5.833,5.167,5.833,5.167,83.833,77.417,10.708,11.417,10,11.417,10,14.167,6.5,1.833,0.417,97959.425,77.8
2023-06-28T01:22:39-04:00,456.667,1,---,54.135,1252.5,1117.75,365.333,325.25,12.208,12.667,11.75,12.667,11.75,0.167,0,6,6.583,5.417,6.583,5.417,91.667,94.417,11.667,12.167,11.167,12.167,11.167,11.333,8.083,0.167,0.583,97959.683,77.8
2023-06-28T01:24:39-04:00,459.083,1,---,54.134,1186,1038,344.167,297,11.917,13.25,10.583,13.25,10.583,0,0,5.583,6,5.167,6,5.167,106.667,83.75,11.167,12.083,10.25,12.083,10.25,13.167,8.333,0.833,0.417,97957.683,77.8
2023-06-28T01:25:39-04:00,458.5,1,---,54.186,1161,1116.5,328.5,316.083,11.208,11.25,11.167,11.25,11.167,0,0,5.792,6.167,5.417,6.167,5.417,81.833,90.417,10.625,10.5,10.75,10.5,10.75,7.333,6.083,0.833,0.75,97959.283,77.9
2023-06-28T01:26:39-04:00,458,1,---,54.105,1207,1049.25,347.833,300.333,11.75,13.167,10.333,13.167,10.333,0.333,0,5.792,5.917,5.667,5.917,5.667,93.5,72.583,10.833,12.083,9.583,12.083,9.583,7.667,7.833,1.667,0.667,97958.183,77.9
2023-06-28T01:28:39-04:00,457.182,1,---,54.048,987.818,984.273,286.909,287,9.273,8.909,9.636,8.909,9.636,0,0,4.364,4.091,4.636,4.091,4.636,78.182,72.545,9.045,8.909,9.182,8.909,9.182,4.727,6.455,0,0.545,97953.8,77.9
2023-06-28T01:29:39-04:00,455.583,1,---,54.011,1178,1156.5,335.833,327.333,12.292,12.25,12.333,12.25,12.333,0,0,5.833,5.833,5.833,5.833,5.833,94,89.833,11.542,11,12.083,11,12.083,8.167,8.667,1.833,0.5,97951.983,77.9
2023-06-28T01:31:39-04:00,---,1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
2023-06-28T01:32:39-04:00,454.25,1,---,54.125,1085.5,1113.75,311.5,331.083,10.875,11.083,10.667,11.083,10.667,0,0,5.542,5.417,5.667,5.417,5.667,87.667,75.833,10.167,10.25,10.083,10.25,10.083,7.5,7.833,1.333,1.333,97946.283,77.9
2023-06-28T01:34:39-04:00,455,1,---,54.094,1112.5,1144,320.5,337.583,11.5,11.75,11.25,11.75,11.25,1,0,5.708,5.167,6.25,5.167,6.25,84.667,91.583,11.125,11,11.25,11,11.25,12,6.667,1,0,97948.617,77.9
2023-06-28T01:35:39-04:00,455.583,1,---,54.086,1137,1086.5,323.667,312.333,12.083,11.75,12.417,11.75,12.417,0.667,0.75,5.167,4.667,5.667,4.667,5.667,80,94.583,10.917,10.417,11.417,10.417,11.417,12.333,9.25,1.5,1.417,97947.55,77.9
2023-06-28T01:36:39-04:00,455.917,1,---,54.132,1125,1113,312.5,322,11.583,11.833,11.333,11.833,11.333,1,0,5.542,5.25,5.833,5.25,5.833,89,90.333,10.917,10.75,11.083,10.75,11.083,11.667,9.167,1.333,0.167,97946.733,77.9
2023-06-28T01:38:39-04:00,452.917,1,---,54.107,1195.5,1010,353.167,295.083,11,12.333,9.667,12.333,9.667,0,0,5.667,6.25,5.083,6.25,5.083,102,76.083,10.625,11.75,9.5,11.75,9.5,8,5.833,0.667,0.333,97944.558,77.9
2023-06-28T01:39:39-04:00,452,1,---,54.133,1074,989.5,311.5,279.667,11.042,11.917,10.167,11.917,10.167,0.833,0,5,5.25,4.75,5.25,4.75,84.333,80.833,10.458,11.25,9.667,11.25,9.667,11.167,6.833,1,1.083,97944.392,78
2023-06-28T01:41:39-04:00,452.667,1,---,54.106,1121.5,995.5,313.5,281.083,10.333,11.333,9.333,11.333,9.333,0,0,5.125,5.5,4.75,5.5,4.75,75.5,73.75,9.792,10.333,9.25,10.333,9.25,9.5,6,1.333,0.083,97940.892,78
2023-06-28T01:42:39-04:00,452.833,1,---,54.085,1100.5,1029,323,304.75,11,10.333,11.667,10.333,11.667,0.833,0.25,5.292,5.333,5.25,5.333,5.25,63.167,87.083,9.917,9,10.833,9,10.833,6,11.75,2,0.75,97942.617,78
2023-06-28T01:43:39-04:00,453.917,1,---,54.099,1040.5,1114.75,296.667,317.167,12.042,12.333,11.75,12.333,11.75,1.333,0.583,4.875,4.167,5.583,4.167,5.583,97.167,92.5,10.958,11.167,10.75,11.167,10.75,16.667,9.333,1.333,1,97941.183,78
2023-06-28T01:45:39-04:00,452.417,1,---,54.137,1215,1066.5,345.667,312.667,11.75,11.583,11.917,11.583,11.917,0,1.25,5.708,5.917,5.5,5.917,5.5,96,81.333,10.958,11.25,10.667,11.25,10.667,6,14,0.667,2.083,97943.625,78
2023-06-28T01:46:39-04:00,452.167,1,---,54.115,1096,1007.5,317.833,280.333,10.333,10.417,10.25,10.417,10.25,0,0,4.833,5,4.667,5,4.667,87.667,81.583,10.292,10.417,10.167,10.417,10.167,6.667,9.333,0,0.083,97946.175,78
2023-06-28T01:48:39-04:00,450.333,1,---,53.973,1128,1122.5,318,323.167,11.583,11.583,11.583,11.583,11.583,0,0,5.958,5.917,6,5.917,6,75.333,85.083,11.042,10.75,11.333,10.75,11.333,12.5,11.083,0.833,0.417,97945.783,78
2023-06-28T01:49:39-04:00,447.75,1,---,54.034,1190,1115,335.167,318.917,10.708,11.25,10.167,11.25,10.167,0.833,0.417,5.5,5.5,5.5,5.5,5.5,92.5,77.083,10.167,10.5,9.833,10.5,9.833,7.333,4.167,0.833,0.417,97946.708,78
2023-06-28T01:51:39-04:00,446.917,1,---,54.012,1208,1103.75,357.833,313.417,12.708,13.5,11.917,13.5,11.917,0,0.333,5.708,6.25,5.167,6.25,5.167,90.833,93.5,11.875,12.5,11.25,12.5,11.25,14.167,11.583,1,0.667,97942.342,78
2023-06-28T01:52:39-04:00,446.333,1,---,54.043,1218,1134.25,352.833,326.417,12.958,14.5,11.417,14.5,11.417,0,0.083,5.583,5.667,5.5,5.667,5.5,113.333,85.333,12.458,13.917,11,13.917,11,13,7.5,0.833,0.083,97939.858,78
2023-06-28T01:53:39-04:00,447.417,1,---,54.096,1106.5,1084,312.333,310,11.458,11.833,11.083,11.833,11.083,0,0,5.167,5,5.333,5,5.333,86.333,84.583,11.25,11.5,11,11.5,11,12.833,10.833,0.667,0,97936.092,78
2023-06-28T01:55:39-04:00,447.917,1,---,54.179,1070,996.25,301.333,274.583,10.917,11.083,10.75,11.083,10.75,0.833,0,4.833,5.083,4.583,5.083,4.583,78.833,77.833,9.958,9.667,10.25,9.667,10.25,9.667,11,1.667,0.25,97937.733,78
2023-06-28T01:56:39-04:00,446.75,1,---,54.21,1114,1104.75,321.333,311.917,11.667,11.417,11.917,11.417,11.917,0,0.417,5.042,5.333,4.75,5.333,4.75,87.167,85.667,11.333,11.333,11.333,11.333,11.333,10.167,11.917,0,0.75,97936.683,78
2023-06-28T01:58:39-04:00,442.333,1,---,54.236,1137,1128.75,325.167,325.917,11,11.833,10.167,11.833,10.167,0,0,5.333,5,5.667,5,5.667,97.833,90.667,10.667,11.5,9.833,11.5,9.833,10.833,3.917,0.5,0.417,97934.983,78
2023-06-28T01:59:39-04:00,438.667,1,---,54.261,1258.5,1107.5,359.333,325,12.125,13.167,11.083,13.167,11.083,0,0,6,6.667,5.333,6.667,5.333,93.833,99.833,11.792,12.917,10.667,12.917,10.667,13,8.333,0.333,0,97933.092,78
2023-06-28T02:00:39-04:00,440.417,1,---,54.272,1014.5,1094.75,288.833,316.333,10.417,9.583,11.25,9.583,11.25,0,0.167,5.125,4.667,5.583,4.667,5.583,81.833,91.5,10.167,9.583,10.75,9.583,10.75,6,10.417,0,0.583,97934.358,78
2023-06-28T02:02:39-04:00,444.75,1,---,54.218,1103,1096.5,317.667,314.083,12.292,13.083,11.5,13.083,11.5,0,0,5.417,5.167,5.667,5.167,5.667,102.5,91.583,11.375,11.833,10.917,11.833,10.917,12.167,10.333,2.167,0.417,97938.267,78
2023-06-28T02:03:39-04:00,446,1,---,54.245,1182.5,1083.75,342.333,305,10.833,11.583,10.083,11.583,10.083,0,0,5.792,6.167,5.417,6.167,5.417,89.5,80.25,10.542,11.167,9.917,11.167,9.917,7.167,7.583,0.833,0,97938.892,78
2023-06-28T02:05:39-04:00,441.833,1,---,54.163,1173.5,1143,338.5,315.25,11.542,13.417,9.667,13.417,9.667,1,0,5.542,5.917,5.167,5.917,5.167,97.833,71.25,10.417,11.583,9.25,11.583,9.25,10.167,7.833,1.833,0.583,97939.708,78
2023-06-28T02:06:39-04:00,438,1,---,54.165,1086,1000.636,318.545,283,11.045,12.636,9.455,12.636,9.455,0.727,0.091,4.864,5,4.727,5,4.727,92.909,76.455,10.227,11.182,9.273,11.182,9.273,12.364,5.455,1.636,0.364,97942.727,78
2023-06-28T02:08:39-04:00,429.5,1,---,54.241,1100,1103.25,315.5,315.833,10.5,10.167,10.833,10.167,10.833,0,0,4.917,4.5,5.333,4.5,5.333,90.167,89.417,9.875,9.75,10,9.75,10,6.167,7.75,0.333,0.417,97940.692,78
2023-06-28T02:09:39-04:00,434.583,1,---,54.153,1073.5,1066.75,311.667,313.583,10.25,10.333,10.167,10.333,10.167,0,0,5.208,5.083,5.333,5.083,5.333,76.5,88.083,10.125,10.083,10.167,10.083,10.167,6,6.667,0.5,0,97940.417,78
2023-06-28T02:10:39-04:00,436.833,1,---,54.178,1112.5,967,321.5,285,11.292,12.917,9.667,12.917,9.667,0,0,4.875,5.167,4.583,5.167,4.583,96,81.083,10.833,12.167,9.5,12.167,9.5,14.333,8.75,1,0.417,97941.25,78
2023-06-28T02:12:39-04:00,441.417,1,---,54.227,1180,1017.5,343.333,296.25,10.833,11.75,9.917,11.75,9.917,0,0,5.833,6.333,5.333,6.333,5.333,86.5,76.583,10.708,11.75,9.667,11.75,9.667,12.5,5.167,0,0.25,97938.65,78
2023-06-28T02:13:39-04:00,439.833,1,---,54.239,1160,966,343.667,280.583,11.083,12.167,10,12.167,10,0,0,5.5,6.167,4.833,6.167,4.833,91.167,74.5,10.917,12.167,9.667,12.167,9.667,9.667,8.417,0,0.417,97939.1,78.1
2023-06-28T02:15:39-04:00,433.083,1,---,54.227,1192.5,1125,358,319.75,12.75,14.167,11.333,14.167,11.333,0,0.417,5.792,5.833,5.75,5.833,5.75,99.833,86,12.25,13.583,10.917,13.583,10.917,13,10.25,0,0.75,97932.183,78.1
2023-06-28T02:16:39-04:00,426.083,---,---,---,1119,1156.75,323.333,324.5,10.875,11.167,10.583,11.167,10.583,0,0,5.542,5.417,5.667,5.417,5.667,87,74.917,10.333,10.75,9.917,10.75,9.917,9.333,7.333,0,1,---,78.1
2023-06-28T02:17:39-04:00,423.667,1,---,54.12,1151.5,1040.25,332.333,289.833,11.833,13.167,10.5,13.167,10.5,0.833,0,5.083,5.167,5,5.167,5,97.5,75.667,11,12.083,9.917,12.083,9.917,15.667,10.75,1.667,0.667,97931.758,78.1
2023-06-28T02:19:39-04:00,433.833,1,---,54.148,1179,1165.25,337.833,336.583,11.792,12.167,11.417,12.167,11.417,0,0,5.958,5.583,6.333,5.583,6.333,93.667,88,11.708,12,11.417,12,11.417,11.333,6.75,0.333,0,97932.892,78.2
2023-06-28T02:20:39-04:00,439.583,1,---,54.078,1258.5,1149.75,361,321.25,11.417,12.917,9.917,12.917,9.917,0,0,5.917,6.667,5.167,6.667,5.167,101.167,74.417,11.167,12.833,9.5,12.833,9.5,9.5,7.75,0.167,0.417,97936.675,78.2
2023-06-28T02:22:39-04:00,442,1,---,54.042,1150.5,1166,339.667,334.75,12.5,13,12,13,12,0.333,0.333,5.833,5.5,6.167,5.5,6.167,98.167,90.25,12,12.25,11.75,12.25,11.75,14,8.75,0.833,0.333,97941.558,78.2
