timestamp,co2[ppm],heartbeat[undefined],humidity[%],particulate[undefined],pm10p0[ug/m^3],pm1p0[ug/m^3],pm2p5[ug/m^3],pressure[Pa],temperature[°F]
2023-08-12T19:42:05-04:00,429.8,---,57.62,---,1.7,1,1.4,97387,75.1
2023-08-12T19:58:05-04:00,428,---,57.77,---,1.5,0.6,1.2,97362.9,75.2
2023-08-12T20:14:05-04:00,427.6,---,60.12,---,1.5,0.8,1.5,97374.5,75.1
2023-08-12T20:30:06-04:00,429.4,---,60.68,---,1.4,0.6,1.2,97372.4,75.3
2023-08-12T20:47:06-04:00,426,---,60.83,---,2.2,0.9,1.7,97349.7,75.4
2023-08-12T21:03:07-04:00,427.6,---,60.82,---,1.7,0.8,1.5,97341,75.6
2023-08-12T21:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-12T21:35:06-04:00,---,---,60.69,---,2.1,0.9,1.6,---,75.8
2023-08-12T21:50:07-04:00,427.4,---,60.64,---,2,1.2,2,97365.8,75.9
2023-08-12T22:07:07-04:00,428.6,---,60.43,---,1.6,0.8,1.6,97365.1,76
2023-08-12T22:23:07-04:00,432.9,---,60.29,---,1.6,0.6,1.3,97389.6,76
2023-08-12T22:39:07-04:00,431.2,---,60.03,---,1.9,1.3,1.9,97412,76.1
2023-08-12T22:55:08-04:00,431.1,---,59.72,---,2.4,0.9,1.8,97415.4,76.2
2023-08-12T23:10:08-04:00,438.6,---,59.59,---,1.7,1,1.7,97412.3,76.3
2023-08-12T23:27:08-04:00,442.2,---,59.37,---,1.8,0.8,1.5,97415.3,76.3
2023-08-12T23:43:08-04:00,443.9,---,59.28,---,1.6,0.9,1.5,97399.1,76.4
2023-08-13T00:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-13T00:16:09-04:00,450.8,---,59.19,---,1.6,0.9,1.5,97426.1,76.4
2023-08-13T00:32:09-04:00,457.7,---,59.03,---,1.3,0.5,1.3,97404.3,76.5
2023-08-13T00:48:09-04:00,459.8,---,59.1,---,1.2,0.5,1,97398.7,76.5
2023-08-13T01:04:09-04:00,462.2,---,58.96,---,1.5,1,1.4,97396.2,76.5
2023-08-13T01:20:09-04:00,458.1,---,58.97,---,2,1.2,1.7,97399.7,76.5
2023-08-13T01:36:10-04:00,460,---,58.92,---,1.7,0.8,1.4,97400.4,76.5
2023-08-13T01:52:10-04:00,459.1,---,58.92,---,2.1,0.9,1.8,97392.3,76.5
2023-08-13T02:08:11-04:00,454.9,---,58.85,---,1.8,0.8,1.5,97397.4,76.6
2023-08-13T02:24:11-04:00,454.8,---,58.8,---,1.8,0.8,1.6,97402.8,76.6
2023-08-13T02:40:11-04:00,451.5,---,58.74,---,1.4,0.8,1.2,97413.8,76.7
2023-08-13T02:57:12-04:00,451.4,---,58.68,---,1.8,1,1.6,97431.8,76.7
2023-08-13T03:13:12-04:00,448.4,---,58.65,---,2.3,1.1,2.3,97433.3,76.8
2023-08-13T03:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-13T03:45:12-04:00,447.3,---,58.65,---,1.6,0.9,1.5,97426.9,76.8
2023-08-13T04:01:13-04:00,449.1,---,58.62,---,2.3,1.2,2,97413.4,76.8
2023-08-13T04:18:13-04:00,445.8,---,58.62,---,1.6,0.9,1.5,97418.7,76.8
2023-08-13T04:34:15-04:00,449,---,58.03,---,1.8,0.8,1.8,97419.3,76.9
2023-08-13T04:51:15-04:00,447.8,---,53.57,---,1.8,1,1.6,97442.5,76.7
2023-08-13T05:09:15-04:00,451.3,---,51.42,---,1.9,1,1.8,97439.3,76.3
2023-08-13T05:24:15-04:00,447.7,---,50.84,---,1.8,0.9,1.6,97461.8,75.9
2023-08-13T05:40:16-04:00,454,---,50.29,---,1.3,0.7,1,97475,75.7
2023-08-13T05:56:21-04:00,454.2,---,50.17,---,1.2,0.7,1.1,97493.5,75.3
2023-08-13T06:12:16-04:00,451.8,---,50.21,---,1,0.7,1,97502.9,75
2023-08-13T06:28:16-04:00,456.4,---,50.71,---,1.5,0.3,1.3,97520.5,74.8
2023-08-13T06:44:16-04:00,451.1,---,52.92,---,1.3,0.5,1.3,97536.3,74.7
2023-08-13T07:00:16-04:00,453.4,---,55.21,---,1,0.6,0.9,97551.1,74.7
